lon,lat,depth,slope,distance_to_shore,shallow_mask,rain_mean,rain_std,extreme_rain,wind_mean,wind_std,chl_mean,chl_std,turb_mean,turb_std,cyclone,wave_mean,wave_std,sal_mean,sal_std,sal_shock_days,current_mean,extreme_wave_days,sst_mean,sst_var,heat_stress_freq,dist_to_known_cluster_km,site_prior_score,dist_to_core_zone_anchor_km,policy_core_zone_exclusion,dist_to_invasion_sensitive_km,policy_invasion_risk_flag,policy_go2005_review_required,label
79.2160318912351,9.265502405948885,0.105281614,0.025086595,987.1104,1.0,0.085566014,0.118348606,4.0,5.164701,1.7617134,1.9844775,3.1353421,1187.595,1593.6149,2.4428878,0.7167784,0.16453207,30.71374,0.8673909,0.0,0.29841968,0.0,29.359354,2.1827595,291.0,9.48448273592356,0.5313688590629965,3.39775376154991,1,3.39775376154991,1,1,1
79.08128459861717,9.25651925310769,0.013606445,0.11161952,987.214,1.0,0.08459607,0.117394015,4.0,5.0568595,1.7011083,3.0508296,0.19871975,947.0736,1401.9148,0.733126,0.7564318,0.12966114,30.915663,1.0117164,0.0,0.10294175,0.0,29.357723,2.2783434,312.0,3.1786157351208364,0.6401949641834197,17.038328999284303,0,17.038328999284303,0,1,1
79.07230144577598,9.247536100266496,3.43594,0.11340717,993.7175,1.0,0.08442122,0.1176417,4.0,5.1344514,1.7424229,3.1646044,0.2863338,748.0539,1178.1544,0.6956801,0.7575413,0.12383318,31.423302,1.4472945,0.0,0.11790364,0.0,29.287949,2.250649,655.0,4.365691226574247,0.6218975263338832,17.958493390273457,0,17.958493390273457,0,1,1
79.74603790886562,9.12177196048976,2.3901765,0.12656835,993.39215,1.0,0.08124088,0.10376174,2.0,5.8677297,2.4427123,2.7325127,0.8851255,703.8676,1101.4993,0.42031893,0.64139795,0.15628278,32.160652,0.13201216,0.0,0.050167564,0.0,29.27258,1.6892401,177.0,51.01683196255815,0.0333358417885453,57.64305121872768,0,57.64305121872768,0,1,1
79.71908845034204,9.112788807648569,1.1838078,0.14527865,993.4018,1.0,0.08078151,0.10505176,2.0,5.9046297,2.3972535,3.11973,0.69984376,805.7917,1048.6713,0.43386513,0.6644217,0.1550808,31.998281,0.18725227,0.0,0.057733595,0.0,29.260931,1.711373,176.0,48.6536635709093,0.0390240337992715,55.014833348017206,0,55.014833348017206,0,1,1
79.72807160318324,9.112788807648569,0.23123692,0.1047316,987.30347,1.0,0.080839396,0.104889214,2.0,5.89998,2.4029815,3.0558474,0.6615885,834.8707,1120.2725,0.42610565,0.6577715,0.15505049,32.052406,0.1688389,0.0,0.055211585,0.0,29.264814,1.7039953,177.0,49.56075464772513,0.0367340812713999,55.96894814708816,0,55.96894814708816,0,1,1
79.76400421454801,9.112788807648569,0.5864619,0.1274065,987.29346,1.0,0.08164236,0.102634266,2.0,5.8354793,2.482443,2.8826191,0.5578529,724.52515,985.4803,0.40425426,0.64153826,0.1549765,32.184525,0.12389076,0.0,0.049055208,0.0,29.274292,1.6859862,177.0,53.21764851326562,0.028786658830532,59.79617700324392,0,59.79617700324392,0,1,1
79.70112214465965,9.103805654807372,1.6953098,0.16194971,987.3383,1.0,0.08078151,0.10505176,2.0,5.9046297,2.3972535,3.2789617,1.2583547,1001.9238,882.5347,0.44371405,0.68363994,0.15433457,31.890036,0.22407901,0.0,0.062777616,0.0,29.253164,1.7261282,176.0,47.26931885222852,0.042796972131762,53.38624710045406,0,53.38624710045406,0,1,1
79.69213899181845,9.094822501966176,1.7584671,0.13795519,987.3664,1.0,0.08078151,0.10505176,2.0,5.9046297,2.3972535,3.1512418,1.3839705,1009.4261,1034.4202,0.44510156,0.69734603,0.1537525,31.917454,0.2584458,0.0,0.06420862,0.0,29.249016,1.7228588,176.0,46.825821133817456,0.0440812212628527,52.739087657173386,0,52.739087657173386,0,1,1
79.68315583897726,9.08583934912498,3.9819033,0.07852463,1974.7855,1.0,0.08078151,0.10505176,2.0,5.9046297,2.3972535,2.95755,1.2796571,913.38116,465.7106,0.4452028,0.70814866,0.15320916,32.15416,0.48051298,0.0,0.071936876,0.0,29.223648,1.6938351,176.0,46.42031847454621,0.0452891450737633,52.12149447685008,0,52.12149447685008,0,1,1
79.69213899181845,9.08583934912498,0.61938995,0.1204101,987.391,1.0,0.08078151,0.10505176,2.0,5.9046297,2.3972535,2.9743853,1.1398087,929.7425,533.6927,0.43648285,0.70383304,0.1530429,31.99451,0.33073735,0.0,0.066724464,0.0,29.240757,1.7134105,176.0,47.28789174728973,0.0427440140132245,53.05422709030125,0,53.05422709030125,0,1,1
79.7819705202304,9.03194043207781,2.407426,0.08225794,1400.6897,1.0,0.08204384,0.101506785,2.0,5.8032284,2.522174,2.8374913,0.9891817,741.0169,1109.6378,0.35523376,0.72415423,0.20907797,33.57565,1.6686468,0.0,0.07155016,0.0,29.113575,1.705759,525.0,58.81213159608373,0.0198250542886358,64.37893685330997,0,64.37893685330997,0,1,1
79.7909536730716,9.03194043207781,1.75529,0.09646029,993.3714,1.0,0.08224458,0.10094305,2.0,5.787103,2.5420394,2.8374913,0.9891817,757.98145,1089.547,0.35342318,0.77476937,0.30795518,33.577877,1.6684285,0.0,0.06766917,0.0,29.119322,1.7246069,525.0,59.67934182327651,0.0187113911491535,65.30093331883795,0,65.30093331883795,0,1,1
79.36874548953543,9.247536100266496,1.267898,0.043732796,3948.379,1.0,0.085884094,0.11832376,4.0,5.5739646,2.0188072,1.992944,0.34210438,510.2507,657.9555,3.2800493,0.67609745,0.14468727,30.823717,0.929591,0.0,0.49649122,0.0,29.203014,1.9588912,230.0,7.585919733147723,0.6030663939821205,14.641183824902464,0,14.641183824902464,0,1,0
78.92857100031686,9.472114921296376,1.0,0.0,1973.3951,1.0,0.07360304,0.08071764,0.0,3.0009422,0.99131185,3.0702455,1.1880367,388.39838,457.36063,0.31455642,0.5595071,0.2640693,31.11794,0.79442036,0.0,0.018905226,0.0,29.836517,2.7677958,444.0,6.159735335467435,0.4642537662183756,42.27228515763093,0,42.27228515763093,0,1,0
78.98246991736403,9.4271991570904,1.9481951,0.026098568,4419.459,1.0,0.0817245,0.10519839,4.0,4.17275,1.350162,2.484405,0.6397611,459.55212,1141.0406,0.3992928,0.5595071,0.2640693,31.209013,1.0890313,0.0,0.02126682,0.0,29.71333,2.7189374,442.0,13.696209626165317,0.3265430272925584,34.55729699169457,0,34.55729699169457,0,1,0
78.71297533212817,9.175670877536934,1.0,0.015926817,1987.8779,1.0,0.06881363,0.075593345,0.0,2.9502003,1.0605574,3.1404276,4.164401,405.82297,623.458,0.38916403,0.5284674,0.06880748,30.850716,0.54251003,0.0,0.059058703,0.0,29.474966,2.2316444,300.0,35.18191816642696,0.0958030065299729,57.89969936477948,0,57.89969936477948,0,1,0
79.00043622304642,9.66974428380267,1.0213403,0.01713689,2799.9448,1.0,0.08081341,0.10345383,2.0,3.7230935,1.1000458,3.852252,1.0019872,332.6746,175.61409,0.30637816,0.50518584,0.25235227,31.551529,1.7307324,21.0,0.0400171,0.0,29.67301,2.696547,976.0,8.181092339467344,0.579606324960732,53.92666343374499,0,53.92666343374499,0,1,0
78.95552045884044,9.2385529474253,1.0,0.0,2801.7234,1.0,0.077419505,0.09928797,1.0,4.298523,1.4715042,2.2680476,1.8035364,482.2137,821.722,0.38565645,0.5936476,0.104465775,30.079926,0.25618225,0.0,0.047298264,0.0,29.49423,2.299957,319.0,7.991981916887536,0.5869598885464195,30.781712322495213,0,30.781712322495213,0,1,0
