lon,lat,depth,slope,distance_to_shore,shallow_mask,rain_mean,rain_std,extreme_rain,wind_mean,wind_std,chl_mean,chl_std,turb_mean,turb_std,cyclone,wave_mean,wave_std,sal_mean,sal_std,sal_shock_days,current_mean,extreme_wave_days,sst_mean,sst_var,heat_stress_freq
79.7729873673892,9.732626353691037,3.775662,0.044042774,5322.8394,1.0,0.09162692,0.11923173,2.0,5.5828342,2.0231025,2.0767815,0.2985214,566.581,585.7738,0.38400704,0.50423527,0.13970765,32.464508,1.8694019,0.0,0.14848952,0.0,29.247374,1.9548923,853.0
79.08128459861717,9.72364320084984,2.750824,0.06653911,6606.3057,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.9358013,0.79840934,301.90378,427.1159,0.3227553,0.5604434,0.18660632,30.402521,0.62672454,0.0,0.045316696,0.0,29.833347,2.6771379,439.0
79.09026775145837,9.72364320084984,3.1995,0.06386319,7148.031,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.8114834,0.77416164,300.74582,385.7723,0.32566857,0.57126623,0.189849,30.09727,0.30309048,0.0,0.04087371,0.0,29.884754,2.6817596,439.0
79.74603790886562,9.72364320084984,4.249176,0.041781217,5700.183,1.0,0.091988094,0.121765874,3.0,5.580809,1.9475727,2.0565,0.28459582,596.55096,781.5331,0.3871616,0.50346553,0.13853396,31.710585,1.1003078,0.0,0.11440341,0.0,29.336622,2.0512748,266.0
79.75502106170681,9.72364320084984,4.024838,0.04228838,5093.221,1.0,0.0918677,0.120921165,3.0,5.5814843,1.9727494,2.0792935,0.28635734,608.08405,810.2254,0.38630408,0.50206774,0.13806415,31.857578,1.2434579,0.0,0.120416604,0.0,29.318504,2.0288074,266.0
79.76400421454801,9.72364320084984,3.249176,0.04404194,4624.855,1.0,0.091747314,0.12007645,3.0,5.5821595,1.9979259,2.0792935,0.28635734,580.67365,665.0367,0.38662332,0.50206774,0.13806415,31.978832,1.3680602,0.0,0.1267883,0.0,29.30331,2.0109377,266.0
79.7729873673892,9.72364320084984,3.024838,0.04404194,4340.009,1.0,0.09162692,0.11923173,2.0,5.5828342,2.0231025,2.0792935,0.28635734,553.7059,516.2285,0.38587245,0.50206774,0.13806415,32.1304,1.5238134,0.0,0.13475293,0.0,29.284315,1.9886007,266.0
79.08128459861717,9.714660048008646,3.0,0.06993715,7492.946,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.829153,0.7706943,336.2245,682.8471,0.32566243,0.5693648,0.18950516,30.221704,0.43127918,0.0,0.04208133,0.0,29.844372,2.6587715,439.0
79.09026775145837,9.714660048008646,3.448676,0.06535766,7974.6304,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.7054844,0.73555803,338.34735,629.94293,0.32871288,0.5797894,0.1926003,30.007105,0.20339221,0.0,0.038898893,0.0,29.878616,2.6599603,439.0
79.74603790886562,9.714660048008646,4.0,0.04404166,4999.386,1.0,0.091988094,0.121765874,3.0,5.580809,1.9475727,2.0656123,0.27064502,595.22595,813.6759,0.39060348,0.50126123,0.13686389,31.347765,0.7250912,0.0,0.10051864,0.0,29.375063,2.0822396,266.0
79.75502106170681,9.714660048008646,3.775662,0.04404166,4294.5386,1.0,0.0918677,0.120921165,3.0,5.5814843,1.9727494,2.0900722,0.26971963,556.387,590.85,0.38969222,0.4999002,0.13642065,31.454786,0.82614607,0.0,0.10500371,0.0,29.361563,2.06478,266.0
79.76400421454801,9.714660048008646,3.0,0.04404166,3727.3083,1.0,0.091747314,0.12007645,3.0,5.5821595,1.9979259,2.0900722,0.26971963,550.3974,537.7651,0.38883805,0.4999002,0.13642065,31.564096,0.9387221,0.0,0.1103277,0.0,29.348406,2.0503783,266.0
79.7729873673892,9.714660048008646,2.775662,0.04404166,3367.4775,1.0,0.09162692,0.11923173,2.0,5.5828342,2.0231025,2.0900722,0.26971963,609.042,758.06256,0.3880343,0.4999002,0.13642065,31.71453,1.093652,0.0,0.1176547,0.0,29.3303,2.0305583,266.0
79.08128459861717,9.705676895167452,3.750824,0.0670267,8124.528,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.6931596,0.72849643,339.59244,510.91788,0.3290879,0.5782861,0.192404,30.004492,0.19649298,0.0,0.03819472,0.0,29.857616,2.636708,439.0
79.09026775145837,9.705676895167452,4.0310616,0.063099764,8837.17,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.5781024,0.6816312,408.70633,1013.18225,0.33228847,0.58831257,0.19535157,29.90932,0.09526687,0.0,0.036757153,0.0,29.87196,2.6363184,439.0
79.74603790886562,9.705676895167452,3.249176,0.04815613,4415.3647,1.0,0.091988094,0.121765874,3.0,5.580809,1.9475727,2.0806491,0.2546805,649.4896,1021.65564,0.3943801,0.49905697,0.13519381,30.984943,0.34987468,0.0,0.08663385,0.0,29.413506,2.1132045,266.0
79.75502106170681,9.705676895167452,3.024838,0.04723291,3597.788,1.0,0.0918677,0.120921165,3.0,5.5814843,1.9727494,2.1071126,0.24969313,564.866,676.08215,0.39341,0.49773267,0.13477714,31.036041,0.3923046,0.0,0.08898032,0.0,29.406326,2.1021779,266.0
79.76400421454801,9.705676895167452,2.249176,0.044040825,2897.513,1.0,0.091747314,0.12007645,3.0,5.5821595,1.9979259,2.1071126,0.24969313,596.73236,711.7971,0.391369,0.49773267,0.13477714,31.093834,0.4519032,0.0,0.091663316,0.0,29.39954,2.0950994,266.0
79.7729873673892,9.705676895167452,2.024838,0.047367465,2418.023,1.0,0.09162692,0.11923173,2.0,5.5828342,2.0231025,2.1071126,0.24969313,709.5416,1172.2607,0.39050692,0.49773267,0.13477714,31.182701,0.5435447,0.0,0.095788814,0.0,29.389105,2.0842156,266.0
79.08128459861717,9.696693742326255,4.0,0.066060804,8413.625,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.557166,0.68629855,356.5173,552.90936,0.33370757,0.58720744,0.19530283,29.949087,0.1338623,0.0,0.036214013,0.0,29.849165,2.6170678,439.0
79.09026775145837,9.696693742326255,4.224338,0.062350433,9343.144,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.4507205,0.62770444,393.42627,898.9931,0.33707684,0.59683573,0.19810286,29.88701,0.068370424,0.0,0.035682984,0.0,29.859882,2.6189733,439.0
79.74603790886562,9.696693742326255,3.0,0.049521603,3999.7935,1.0,0.091988094,0.121765874,3.0,5.580809,1.9475727,2.0956857,0.23871599,526.6153,499.40762,0.3979696,0.4968527,0.13352372,30.890425,0.25227657,0.0,0.08248304,0.0,29.417398,2.1126015,266.0
