lon,lat,depth,slope,distance_to_shore,shallow_mask,rain_mean,rain_std,extreme_rain,wind_mean,wind_std,chl_mean,chl_std,turb_mean,turb_std,cyclone,wave_mean,wave_std,sal_mean,sal_std,sal_shock_days,current_mean,extreme_wave_days,sst_mean,sst_var,heat_stress_freq,dist_to_known_cluster_km,site_prior_score,dist_to_core_zone_anchor_km,policy_core_zone_exclusion,dist_to_invasion_sensitive_km,policy_invasion_risk_flag,policy_go2005_review_required
79.7799552576117,9.739371120833512,3.0,0.044042774,6000.0,1.0,0.091533534,0.11857652,2.0,5.583358,2.042631,2.0748956,0.30765447,635.2998,847.5454,0.3823085,0.5058627,0.14094163,32.739582,2.1526365,0.0,0.16198538,0.0,29.214138,1.9182515,609.0,71.5616943687484,0.008473771223684796,81.25186298414532,0,81.25186298414532,0,1
79.0702861831573,9.730387967992316,1.0,0.015683947,5385.165,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,3.1299303,0.8255609,290.11514,329.93497,0.31671423,0.54012823,0.18032402,31.049025,1.3139069,16.0,0.055008445,0.0,29.73354,2.677203,1018.0,5.904201361469909,0.6746147956625483,57.014695977257176,0,57.014695977257176,0,1
79.07926933599848,9.730387967992316,2.0,0.05630005,5830.9517,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,3.013017,0.80865574,278.07584,250.55838,0.3195556,0.55125004,0.1836775,30.608398,0.8473084,0.0,0.048685648,0.0,29.81066,2.687041,458.0,6.870682337802287,0.6325187027914908,56.708290233804604,0,56.708290233804604,0,1
79.08825248883967,9.730387967992316,2.0,0.05630005,6403.124,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.8961034,0.7917506,293.70117,355.46414,0.32307673,0.5623718,0.18703097,30.236181,0.4531492,0.0,0.043344464,0.0,29.875809,2.6953516,458.0,7.841947068605564,0.5928603108406344,56.417469128626905,0,56.417469128626905,0,1
79.09723564168087,9.730387967992316,4.0,0.06993995,7071.068,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.77919,0.7748454,330.54877,569.5644,0.32712623,0.57349354,0.19038443,29.917587,0.11577512,0.0,0.038772766,0.0,29.93157,2.702465,458.0,8.816414680931913,0.5555698258351208,56.14247485029113,0,56.14247485029113,0,1
79.10621879452206,9.730387967992316,4.0,0.06993995,7810.2495,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.6633239,0.7551411,350.9762,718.78973,0.32990035,0.5846153,0.19373791,30.036905,0.2362907,0.0,0.040583104,0.0,29.909258,2.6936815,458.0,9.793129110430682,0.520546907959186,55.88354104358522,0,55.88354104358522,0,1
79.76198895192931,9.730387967992316,4.0,0.044042774,5385.165,1.0,0.09177432,0.120265946,3.0,5.582008,1.9922777,2.0774074,0.2954904,587.14075,702.3409,0.38420588,0.5036952,0.13929814,32.233395,1.631863,0.0,0.13642174,0.0,29.276236,1.9886398,853.0,69.458841646964,0.009749010920875588,79.13045845627634,0,79.13045845627634,0,1
79.77097210477051,9.730387967992316,4.0,0.044042774,5099.0195,1.0,0.09165393,0.119421236,2.0,5.582683,2.0174544,2.0774074,0.2954904,574.30457,644.1125,0.38460073,0.5036952,0.13929814,32.356926,1.7584239,0.0,0.14355658,0.0,29.259926,1.9678187,853.0,70.16234711430955,0.009302335255326713,79.8537877456784,0,79.8537877456784,0,1
79.7799552576117,9.730387967992316,3.0,0.044042774,5000.0,1.0,0.091533534,0.11857652,2.0,5.583358,2.042631,2.0774074,0.2954904,570.4464,512.9226,0.38392586,0.5036952,0.13929814,32.503216,1.9083018,0.0,0.15200591,0.0,29.24061,1.9431616,609.0,70.8725968176231,0.008872135220003378,80.58269910364413,0,80.58269910364413,0,1
79.07926933599848,9.72140481515112,3.0,0.06993715,6708.204,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.9473207,0.80225384,304.89017,467.42126,0.3227676,0.5602607,0.18660943,30.434813,0.6601199,0.0,0.045651056,0.0,29.823544,2.671906,439.0,7.119061424160158,0.6221313126469361,55.762215769032935,0,55.762215769032935,0,1
79.08825248883967,9.72140481515112,3.0,0.06993715,7211.1025,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.8205454,0.7755694,302.92694,411.12778,0.32572216,0.5709843,0.18981536,30.133493,0.34052914,0.0,0.041244745,0.0,29.873627,2.6757483,439.0,8.060476122487746,0.5842857751496423,55.46642664878968,0,55.46642664878968,0,1
79.74402264624693,9.72140481515112,4.0,0.04404166,5656.8545,1.0,0.0920151,0.12195538,3.0,5.580658,1.9419247,2.0495408,0.2812952,579.0967,722.1554,0.3879103,0.5036226,0.13835342,31.57875,0.9684034,0.0,0.10954058,0.0,29.351318,2.065714,266.0,67.3626938008996,0.011211152318359906,77.01389615547545,0,77.01389615547545,0,1
79.75300579908813,9.72140481515112,4.0,0.04404166,5000.0,1.0,0.09189471,0.12111066,3.0,5.5813327,1.9671012,2.0799193,0.28332636,607.9207,831.57056,0.3870292,0.50152767,0.13765463,31.734951,1.1165942,0.0,0.115413785,0.0,29.332014,2.041021,266.0,68.05929585162212,0.010702409348464748,77.73190496155728,0,77.73190496155728,0,1
79.76198895192931,9.72140481515112,3.0,0.04404166,4472.1357,1.0,0.09177432,0.120265946,3.0,5.582008,1.9922777,2.0799193,0.28332636,571.45105,627.4197,0.38732466,0.50152767,0.13765463,31.850368,1.2352786,0.0,0.12134208,0.0,29.317726,2.0245674,266.0,68.76299001836232,0.010211922849095187,78.45574525667138,0,78.45574525667138,0,1
79.77097210477051,9.72140481515112,3.0,0.04404166,4123.1055,1.0,0.09165393,0.119421236,2.0,5.582683,2.0174544,2.0799193,0.28332636,547.3275,484.12363,0.38654974,0.50152767,0.13765463,31.996988,1.3860496,0.0,0.1288731,0.0,29.299576,2.0036654,266.0,69.47356079394369,0.009739449138042346,79.18525712184629,0,79.18525712184629,0,1
79.07926933599848,9.712421662309929,3.0,0.06993715,7615.773,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.822529,0.76871765,334.92053,591.4822,0.32576656,0.5692714,0.18954137,30.223658,0.43242002,0.0,0.041959718,0.0,29.839214,2.6534958,439.0,7.4920113967484205,0.6068537679311328,54.81782307487208,0,54.81782307487208,0,1
79.08825248883967,9.712421662309929,3.0,0.06993715,8062.258,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.7010062,0.7306588,356.39706,731.75836,0.32886425,0.57959676,0.19259974,30.020279,0.21636237,0.0,0.038929746,0.0,29.87122,2.654135,439.0,8.391713532811606,0.5715247047033936,54.51690234224063,0,54.51690234224063,0,1
79.74402264624693,9.712421662309929,4.0,0.04404166,5000.0,1.0,0.0920151,0.12195538,3.0,5.580658,1.9419247,2.0614915,0.2672778,599.3143,820.7878,0.3914484,0.50139964,0.13666981,31.231802,0.61007315,0.0,0.096103005,0.0,29.388094,2.095178,266.0,66.65973351228811,0.01174905773759651,76.33336930774618,0,76.33336930774618,0,1
79.75300579908813,9.712421662309929,4.0,0.04404166,4242.6406,1.0,0.09189471,0.12111066,3.0,5.5813327,1.9671012,2.0943182,0.2647295,567.30334,676.02563,0.39050838,0.4993601,0.13601112,31.333323,0.7004105,0.0,0.10017363,0.0,29.374783,2.0763688,266.0,67.36362361996824,0.011210457383685115,77.0577383109598,0,77.0577383109598,0,1
79.76198895192931,9.712421662309929,3.0,0.04404166,3605.5513,1.0,0.09177432,0.120265946,3.0,5.582008,1.9922777,2.0943182,0.2647295,551.5033,545.4008,0.38962895,0.4993601,0.13601112,31.427086,0.79701376,0.0,0.104677565,0.0,29.363577,2.064271,266.0,68.07452799971703,0.010691546819108843,77.78787126101925,0,77.78787126101925,0,1
79.77097210477051,9.712421662309929,3.0,0.04404166,3162.2776,1.0,0.09165393,0.119421236,2.0,5.582683,2.0174544,2.0943182,0.2647295,617.5728,812.2854,0.38879973,0.4993601,0.13601112,31.557829,0.93171555,0.0,0.110957764,0.0,29.347954,2.047402,266.0,68.79222919327039,0.010192036357656602,78.5236073735745,0,78.5236073735745,0,1
